cntry,happy,inprdsc,health,hlthhmp,rlgdgr,brncntr,gndr,agea,rshpsts,domicil,edulvlb,eduyrs,uempla,uempli,rtrd,hswrk,emplrel,wrkctra,estsz,wkdcorga,wkhtot,nacer2,tporgwk,uemp3m,hincsrca,hinctnta,emprelp,atncrse,stfmjob,trdawrk,jbprtfp,pfmfdjba,dcsfwrka,stfmjob_grouped,stfmjob_named
DE,7,4,Good,False,1,True,0,36,Living with my partner - not legally recognised,A big city,Post-Secondary Non-Tertiary Education,17,False,False,False,False,Employee,Unlimited,1,7,37,Intellectual Work,A private firm,False,Wages or salaries,5,Employee,False,7,Sometimes,Often,Never,Hardly ever,4,Somewhat Satisfied
DE,8,3,Good,False,0,True,1,57,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Working for own family business,Unlimited,1,10,4,Intellectual Work,A private firm,False,Income from self-employment (excluding farming),10,Self-employed,False,8,Sometimes,Often,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,9,3,Very good,False,0,True,0,48,Legally married,Suburbs or outskirts of big city,Upper Secondary Education,16,False,False,False,False,Employee,Unlimited,3,10,45,Service & Administration,A private firm,True,Wages or salaries,5,Employee,True,7,Sometimes,Often,Sometimes,Sometimes,4,Somewhat Satisfied
DE,8,5,Fair,False,0,True,1,59,Legally married,Suburbs or outskirts of big city,Upper Secondary Education,14,False,False,False,True,Employee,Unlimited,3,6,20,Service & Administration,Other public sector (ex. education and health),True,Wages or salaries,10,Employee,False,8,Often,Hardly ever,Never,Never,4,Somewhat Satisfied
DE,9,3,Very good,False,0,True,0,38,Living with my partner - not legally recognised,A big city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,2,8,40,Physical Work,A private firm,True,Wages or salaries,6,Employee,True,5,Never,Sometimes,Never,Hardly ever,3,Neutral
DE,9,4,Good,False,3,False,1,46,Legally married,Suburbs or outskirts of big city,Post-Secondary Non-Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,5,35,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,6,Self-employed,True,8,Often,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,7,3,Good,False,0,True,1,38,Legally married,Town or small city,Tertiary Education,20,False,False,False,True,Employee,Unlimited,3,8,25,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,False,10,Hardly ever,Hardly ever,Sometimes,Sometimes,5,Very Satisfied
DE,7,2,Fair,False,5,True,1,50,Legally married,Country village,Upper Secondary Education,11,False,False,False,False,Employee,Unlimited,5,10,40,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,False,3,Often,Often,Sometimes,Hardly ever,2,Somewhat Dissatisfied
DE,9,4,Fair,False,0,True,0,53,Living with my partner - not legally recognised,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,3,5,42,Manufacturing,A private firm,False,Wages or salaries,5,Employee,True,8,Often,Often,Sometimes,Never,4,Somewhat Satisfied
DE,8,3,Good,False,7,True,0,70,Legally married,Town or small city,Upper Secondary Education,12,False,False,True,False,Employee,Unlimited,5,9,30,Physical Work,A state owned enterprise,False,Wages or salaries,9,Employee,True,8,Hardly ever,Hardly ever,Sometimes,Sometimes,4,Somewhat Satisfied
DE,4,4,Fair,True,3,True,1,59,Legally married,Country village,Tertiary Education,3,False,False,False,False,Employee,Unlimited,1,10,50,Manufacturing,A private firm,False,Wages or salaries,2,Self-employed,False,5,Often,Often,Sometimes,Hardly ever,3,Neutral
DE,8,4,Good,False,4,True,0,59,Legally married,Town or small city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,4,7,38,Intellectual Work,A private firm,True,Wages or salaries,7,Employee,True,8,Sometimes,Sometimes,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,4,4,Bad,True,0,True,0,42,Legally married,A big city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,1,8,35,Intellectual Work,Central or local government,True,Wages or salaries,6,Employee,False,6,Sometimes,Hardly ever,Never,Sometimes,3,Neutral
DE,8,2,Very good,False,5,False,1,44,Legally married,Country village,Tertiary Education,3,False,False,False,False,Employee,Unlimited,3,5,10,Manufacturing,A private firm,True,Wages or salaries,7,Employee,False,5,Hardly ever,Hardly ever,Hardly ever,Never,3,Neutral
DE,10,4,Good,False,0,False,1,45,Legally married,A big city,Tertiary Education,18,False,False,False,True,Employee,Unlimited,3,3,24,Intellectual Work,A private firm,False,Income from self-employment (excluding farming),10,Self-employed,False,4,Hardly ever,Hardly ever,Never,Never,2,Somewhat Dissatisfied
DE,4,1,Bad,True,2,False,0,42,Legally married,Country village,Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,10,45,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,6,Employee,False,10,Often,Sometimes,Sometimes,Sometimes,5,Very Satisfied
DE,10,4,Good,False,5,True,0,39,Legally married,A big city,Tertiary Education,20,False,False,False,False,Employee,Unlimited,3,8,40,Service & Administration,Central or local government,False,Wages or salaries,8,Employee,False,10,Sometimes,Never,Never,Hardly ever,5,Very Satisfied
DE,10,5,Very good,False,6,True,1,40,Legally married,Suburbs or outskirts of big city,Tertiary Education,18,False,False,False,True,Employee,Unlimited,4,10,28,Manufacturing,A private firm,False,Wages or salaries,9,Employee,True,8,Hardly ever,Hardly ever,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,7,3,Good,False,3,True,1,55,Legally married,Country village,Post-Secondary Non-Tertiary Education,16,False,False,False,False,Employee,Unlimited,3,7,26,Intellectual Work,Central or local government,False,Wages or salaries,7,Self-employed,True,7,Sometimes,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,10,4,Good,False,7,True,1,53,Legally married,Town or small city,Tertiary Education,18,False,False,False,True,Employee,Unlimited,1,10,10,Intellectual Work,Self employed,False,Wages or salaries,9,Self-employed,False,10,Hardly ever,Hardly ever,Hardly ever,Sometimes,5,Very Satisfied
DE,9,2,Good,False,5,True,1,33,Living with my partner - not legally recognised,Country village,Post-Secondary Non-Tertiary Education,13,False,False,False,True,Employee,Unlimited,3,9,40,Intellectual Work,A private firm,False,Wages or salaries,4,Employee,True,4,Often,Sometimes,Sometimes,Never,2,Somewhat Dissatisfied
DE,10,3,Very good,True,0,True,1,61,Legally married,A big city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,5,3,35,Service & Administration,A private firm,False,Wages or salaries,8,Employee,True,9,Often,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
DE,8,4,Good,True,5,True,1,52,Legally married,Country village,Upper Secondary Education,11,False,False,False,False,Employee,Unlimited,5,9,23,Service & Administration,Central or local government,False,Wages or salaries,6,Employee,True,7,Sometimes,Never,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,7,3,Good,True,5,True,0,46,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,5,8,34,Manufacturing,N/A,True,Wages or salaries,8,Employee,False,8,Sometimes,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
DE,5,3,Good,False,8,True,0,60,Legally married,Town or small city,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,3,6,39,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,False,6,Often,Sometimes,Sometimes,Never,3,Neutral
DE,7,5,Good,True,2,True,0,45,Legally married,Suburbs or outskirts of big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,7,45,Physical Work,A private firm,False,Wages or salaries,10,Employee,False,8,Sometimes,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,9,3,Fair,False,0,True,0,26,Living with my partner - not legally recognised,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,5,8,40,Manufacturing,A private firm,False,Wages or salaries,7,Employee,False,9,Sometimes,Hardly ever,Never,Hardly ever,5,Very Satisfied
DE,8,3,Fair,False,3,True,1,44,Legally married,Country village,Tertiary Education,20,False,False,False,False,Employee,Unlimited,3,5,55,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Self-employed,True,8,Often,Often,Often,Hardly ever,4,Somewhat Satisfied
DE,4,2,Good,False,2,True,0,63,Legally married,Suburbs or outskirts of big city,Lower Secondary Education,10,False,False,False,False,Employee,Unlimited,5,8,41,Service & Administration,Central or local government,False,Wages or salaries,8,Employee,False,2,Sometimes,Hardly ever,Sometimes,Sometimes,1,Very Dissatisfied
DE,8,1,Good,False,0,True,0,52,Living with my partner - not legally recognised,Town or small city,Tertiary Education,15,False,False,False,False,Employee,Unlimited,4,10,45,Manufacturing,A private firm,False,Wages or salaries,8,Employee,True,9,Often,Often,Sometimes,Hardly ever,5,Very Satisfied
DE,8,6,Good,False,0,True,0,33,Legally married,Suburbs or outskirts of big city,Post-Secondary Non-Tertiary Education,16,False,False,False,False,Employee,Unlimited,2,9,40,Service & Administration,A private firm,False,Wages or salaries,6,Employee,False,9,Sometimes,Often,Never,Hardly ever,5,Very Satisfied
DE,9,1,Fair,True,1,True,0,54,Living with my partner - not legally recognised,Country village,Lower Secondary Education,13,False,False,False,False,Employee,Unlimited,1,8,45,Physical Work,A private firm,False,Wages or salaries,7,Employee,False,8,Often,Often,Often,Hardly ever,4,Somewhat Satisfied
DE,9,4,Very good,False,1,True,0,34,Living with my partner - not legally recognised,Town or small city,Tertiary Education,13,False,False,False,False,Employee,Unlimited,1,8,42,Intellectual Work,A private firm,True,Wages or salaries,7,Employee,False,0,Hardly ever,Never,Never,Sometimes,1,Very Dissatisfied
DE,8,2,Fair,True,0,True,0,60,Legally married,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,4,3,40,Manufacturing,A private firm,False,Wages or salaries,9,Employee,False,8,Hardly ever,Never,Never,Never,4,Somewhat Satisfied
DE,7,3,Good,True,0,True,0,36,Legally married,Town or small city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,5,9,45,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,False,9,Sometimes,Often,Often,Sometimes,5,Very Satisfied
DE,3,4,Fair,False,8,True,0,61,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,4,10,45,Intellectual Work,N/A,True,Wages or salaries,9,Working for own family business,False,6,Sometimes,Sometimes,Sometimes,Sometimes,3,Neutral
DE,9,4,Good,True,7,True,1,34,Legally married,Town or small city,Tertiary Education,17,False,False,False,False,Employee,No contract,1,10,31,Service & Administration,A private firm,False,Wages or salaries,8,Employee,True,9,Hardly ever,Hardly ever,Never,Hardly ever,5,Very Satisfied
DE,10,4,Fair,True,5,True,1,61,Legally married,Country village,Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,10,50,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,5,Employee,True,9,Often,Often,Sometimes,Sometimes,5,Very Satisfied
DE,8,3,Fair,False,3,True,1,56,Legally married,Country village,Tertiary Education,15,False,False,False,False,Working for own family business,Unlimited,2,10,15,Physical Work,A private firm,False,Income from self-employment (excluding farming),10,Self-employed,False,8,Hardly ever,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,10,6,Good,True,0,False,0,61,Legally married,Country village,Upper Secondary Education,8,False,False,False,False,Employee,Unlimited,3,1,56,Physical Work,Self employed,True,Wages or salaries,7,Employee,False,8,Sometimes,Hardly ever,Never,Never,4,Somewhat Satisfied
DE,8,3,Good,False,2,True,0,48,Legally married,Town or small city,Post-Secondary Non-Tertiary Education,15,False,False,False,False,Employee,Unlimited,4,8,50,Physical Work,A private firm,False,Wages or salaries,10,Employee,True,8,Sometimes,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,9,3,Good,False,2,True,0,56,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,2,5,45,Physical Work,A private firm,True,Wages or salaries,6,Employee,False,9,Sometimes,Sometimes,Never,Sometimes,5,Very Satisfied
DE,9,4,Very good,False,7,True,1,57,Legally married,A big city,Tertiary Education,19,False,False,False,True,Employee,Unlimited,4,10,20,Intellectual Work,Central or local government,False,Wages or salaries,10,Employee,True,8,Sometimes,Sometimes,Never,Sometimes,4,Somewhat Satisfied
DE,8,2,Good,True,0,True,1,42,Legally married,Country village,Post-Secondary Non-Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,8,32,Service & Administration,N/A,True,Wages or salaries,10,Employee,True,8,Sometimes,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,5,4,Good,False,5,True,1,36,Legally married,Country village,Tertiary Education,18,False,False,False,False,Employee,Unlimited,3,5,44,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Employee,False,7,Sometimes,Sometimes,Often,Hardly ever,4,Somewhat Satisfied
DE,8,3,Fair,True,0,True,0,39,Legally married,Town or small city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,4,7,50,Physical Work,A private firm,True,Wages or salaries,8,Employee,False,9,Often,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
DE,7,3,Fair,False,3,True,0,39,Legally married,Country village,Upper Secondary Education,15,False,False,False,False,Employee,Unlimited,3,9,40,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,True,7,Hardly ever,Hardly ever,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,5,4,Good,False,8,True,1,61,Legally married,Town or small city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,1,9,40,Manufacturing,A private firm,True,Wages or salaries,7,Self-employed,True,6,Often,Often,Sometimes,Sometimes,3,Neutral
DE,6,0,Fair,False,2,True,1,55,Legally married,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,5,10,50,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,False,10,Sometimes,Hardly ever,Hardly ever,Hardly ever,5,Very Satisfied
DE,7,6,Fair,True,0,True,0,32,Living with my partner - not legally recognised,Suburbs or outskirts of big city,Post-Secondary Non-Tertiary Education,13,False,False,False,False,Employee,Unlimited,2,9,30,Service & Administration,A private firm,True,Wages or salaries,7,Employee,False,5,Sometimes,Often,Often,Never,3,Neutral
DE,7,4,Good,False,0,False,1,52,Legally married,A big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,4,8,38,Intellectual Work,A state owned enterprise,False,Wages or salaries,9,Employee,True,8,Sometimes,Sometimes,Often,Hardly ever,4,Somewhat Satisfied
DE,5,4,Fair,True,3,True,1,55,Legally married,A big city,Upper Secondary Education,10,False,False,False,False,Employee,Unlimited,3,1,38,Service & Administration,A private firm,False,Wages or salaries,8,Employee,False,1,Often,Sometimes,Sometimes,Never,1,Very Dissatisfied
DE,8,5,Good,False,6,True,0,36,Legally married,A big city,Tertiary Education,13,False,False,False,False,Employee,Limited,5,2,36,Intellectual Work,Other public sector (ex. education and health),False,Income from self-employment (excluding farming),10,Self-employed,True,6,Often,Often,Sometimes,Hardly ever,3,Neutral
DE,8,3,Good,False,7,True,1,38,Legally married,A big city,Tertiary Education,23,False,False,False,True,Employee,Unlimited,2,10,30,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,8,Self-employed,True,9,Often,Always,Sometimes,Hardly ever,5,Very Satisfied
DE,9,5,Very good,False,2,True,1,26,Living with my partner - not legally recognised,Town or small city,Tertiary Education,15,False,False,False,True,Employee,Unlimited,1,10,50,Service & Administration,A private firm,False,Wages or salaries,9,Employee,True,3,Hardly ever,Always,Often,Sometimes,2,Somewhat Dissatisfied
